nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALONGGANDU,133171,3215142010,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
BARUGBUG,133164,3215142003,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
CIKALONGSARI,133165,3215142004,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
CIREJAG,133166,3215142005,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
JATIBARU,133167,3215142006,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
JATIRAGAS,133168,3215142007,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
JATISARI,133163,3215142002,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
JATIWANGI,133169,3215142008,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
KALIJATI,133170,3215142009,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
MEKARSARI,133162,3215142001,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
PACING,133172,3215142011,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
SITUDAM,133173,3215142012,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
SUKAMEKAR,133174,3215142013,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
TELARSARI,133175,3215142014,4,JAWA BARAT,32,KARAWANG,3215,JATISARI,321514
