nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
KARYAMUKTI,129138,3203302010,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
MANDALAWANGI,129139,3203302011,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
NAGASARI,129134,3203302006,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
PUNCAKWANGI,129132,3203302004,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
PURABAYA,129131,3203302003,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
PUSAKASARI,129129,3203302001,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
SINDANGSARI,129140,3203302012,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
SIRNASARI,129137,3203302009,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
SUKAJAYA,129133,3203302005,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
SUKAMULYA,129136,3203302008,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
SUKASIRNA,129135,3203302007,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
WALAHIR,129130,3203302002,4,JAWA BARAT,32,CIANJUR,3203,LELES,320330
