nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANMULYA,130890,3208182010,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
CIGADUNG,130882,3208181002,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
CIGUGUR,130881,3208181001,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
CILEULEUY,130886,3208182006,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
CIPARI,130885,3208181005,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
CISANTANA,130889,3208182009,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
GUNUNGKELING,130888,3208182008,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
PUNCAK,130887,3208182007,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
SUKAMULYA,130884,3208181004,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
WINDUHERANG,130883,3208181003,4,JAWA BARAT,32,KUNINGAN,3208,CIGUGUR,320818
