nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALEWANGI,129731,3205202007,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
CIDATAR,129726,3205202002,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
CINTAASIH,129741,3205202017,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
CIPAGANTI,129735,3205202011,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
CISERO,129733,3205202009,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
CISURUPAN,129725,3205202001,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
KARAMATWANGI,129734,3205202010,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
PAKUWON,129730,3205202006,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
PAMULIHAN,129736,3205202012,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
PANGAUBAN,129739,3205202015,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
SIMPANGSARI,129740,3205202016,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
SIRNAGALIH,129738,3205202014,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
SIRNAJAYA,129732,3205202008,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
SITUSARI,129729,3205202005,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
SUKATANI,129728,3205202004,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
SUKAWANGI,129727,3205202003,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
TAMBAKBAYA,129737,3205202013,4,JAWA BARAT,32,GARUT,3205,CISURUPAN,320520
