nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALONGAN,132340,3212142007,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
GELARMENDALA,132338,3212142005,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
MAJAKERTA,132341,3212142008,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
RAWADALEM,132337,3212142004,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
SUDIMAMPIR,132342,3212142009,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
SUDIMAMPIR LOR,132343,3212142010,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
SUKAREJA,132335,3212142002,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
SUKAURIP,132336,3212142003,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
TEGALSEMBADRA,132334,3212142001,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
TEGALURUNG,132339,3212142006,4,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214
