nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
AMBIT,131048,3209012012,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
CIBOGO,131054,3209012018,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
CIKULAK,131053,3209012017,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
CIKULAK KIDUL,131052,3209012016,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
CISAAT,131055,3209012019,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
CIUYAH,131049,3209012013,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
GUNUNGSARI,131050,3209012014,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
KARANGSARI,131051,3209012015,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
MEKARSARI,131046,3209012010,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
WALED ASEM,131047,3209012011,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
WALED DESA,131044,3209012008,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
WALED KOTA,131045,3209012009,4,JAWA BARAT,32,CIREBON,3209,WALED,320901
