nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBULUH,129058,3203232002,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
CIDAMAR,129057,3203232001,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
CIMARAGANG,129060,3203232004,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
CISALAK,129059,3203232003,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
GELARPAWITAN,129064,3203232008,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
GELARWANGI,129070,3203232014,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
JAYAPURA,129067,3203232011,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
KARANGWANGI,129065,3203232009,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
KARYABAKTI,129066,3203232010,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
KERTAJADI,129062,3203232006,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
MEKARJAYA,129061,3203232005,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
NEGLASARI,129068,3203232012,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
PUNCAKBARU,129069,3203232013,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
SUKAPURA,129063,3203232007,4,JAWA BARAT,32,CIANJUR,3203,CIDAUN,320323
