nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANGBAYANG,128496,3202162012,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
BENDA,128488,3202162004,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
CARINGIN,128492,3202162008,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
CICURUG,128485,3202161001,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
CISAAT,128490,3202162006,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
KUTAJAYA,128494,3202162010,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
MEKARSARI,128495,3202162011,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
NANGGERANG,128497,3202162013,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
NYANGKOWEK,128486,3202162002,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
PASAWAHAN,128489,3202162005,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
PURWASARI,128491,3202162007,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
TENJOAYU,128493,3202162009,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
TENJOLAYA,128487,3202162003,4,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216
