nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALEKAMBANG,127934,3201062012,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
BENDUNGAN,127932,3201062010,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
CIBODAS,127930,3201062008,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
JONGGOL,127931,3201062009,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SINGAJAYA,127925,3201062003,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SINGASARI,127933,3201062011,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SIRNAGALIH,127924,3201062002,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SUKAGALIH,127936,3201062014,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SUKAJAYA,127935,3201062013,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SUKAMAJU,127923,3201062001,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SUKAMANAH,127928,3201062006,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SUKANEGARA,127927,3201062005,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
SUKASIRNA,127926,3201062004,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
WENINGGALIH,127929,3201062007,4,JAWA BARAT,32,BOGOR,3201,JONGGOL,320106
