nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANMANJETI,131634,3210082016,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
CANDRAJAYA,131637,3210082019,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
CIKALONG,131636,3210082018,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
CIKEUSIK,131629,3210082011,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
CIKONENG,131633,3210082015,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
CIOMAS,131625,3210082001,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
JAYI,131630,3210082012,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
NANGGEWER,131631,3210082013,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
PADAHANTEN,131626,3210082002,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
PALABUAN,131632,3210082014,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
SALAGEDANG,131628,3210082010,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
SUKAHAJI,131627,3210082009,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
TANJUNGSARI,131635,3210082017,4,JAWA BARAT,32,MAJALENGKA,3210,SUKAHAJI,321008
