nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN,133882,3271031005,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
BABAKAN PASAR,133885,3271031008,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
CIBOGOR,133881,3271031004,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
CIWARINGIN,133887,3271031010,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
GUDANG,133878,3271031001,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
KEBON KALAPA,133888,3271031011,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
PABATON,133880,3271031003,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
PALEDANG,133879,3271031002,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
PANARAGAN,133886,3271031009,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
SEMPUR,133883,3271031006,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
TEGALLEGA,133884,3271031007,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR TENGAH,327103
