nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBADUNG,127989,3201112007,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
CIBINONG,127990,3201112008,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
CIDOKOM,127983,3201112001,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
CURUG,127986,3201112004,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
GUNUNGSINDUR,127987,3201112005,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
JAMPANG,127988,3201112006,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
PABUARAN,127992,3201112010,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
PADURENAN,127984,3201112002,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
PENGASINAN,127985,3201112003,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
RAWAKALONG,127991,3201112009,4,JAWA BARAT,32,BOGOR,3201,GUNUNG SINDUR,320111
