nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANJAYA,132202,3212032002,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
DRUNTEN KULON,132210,3212032010,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
DRUNTEN WETAN,132209,3212032009,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
GABUS KULON,132203,3212032003,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
GABUSWETAN,132208,3212032008,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
KEDOKANGABUS,132205,3212032005,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
KEDUNGDAWA,132201,3212032001,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
RANCAHAN,132207,3212032007,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
RANCAMULYA,132206,3212032006,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
SEKARMULYA,132204,3212032004,4,JAWA BARAT,32,INDRAMAYU,3212,GABUSWETAN,321203
