nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CAMPAKA,128960,3203152008,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
CIDADAP,128953,3203152001,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
CIMENTENG,128954,3203152002,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
GIRIMUKTI,128962,3203152010,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
KARYAMUKTI,128959,3203152007,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
MARGALUYU,128958,3203152006,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
MEKARJAYA,128963,3203152011,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
SUKADANA,128957,3203152005,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
SUKAJADI,128956,3203152004,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
SUSUKAN,128955,3203152003,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
WANGUNJAYA,128961,3203152009,4,JAWA BARAT,32,CIANJUR,3203,CAMPAKA,320315
