nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIAWI,129971,3206022002,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CIBATU,129977,3206022008,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CIBATUIRENG,129976,3206022007,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CIDADAP,129970,3206022001,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CIKAPINIS,129981,3206022012,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CIKUKULU,129975,3206022006,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CIKUPA,129972,3206022003,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
CINTAWANGI,129980,3206022011,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
KARANGMEKAR,129974,3206022005,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
KARANGNUNGGAL,129973,3206022004,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
KUJANG,129983,3206022014,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
SARIMANGGU,129978,3206022009,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
SARIMUKTI,129982,3206022013,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
SUKAWANGUN,129979,3206022010,4,JAWA BARAT,32,TASIKMALAYA,3206,KARANGNUNGGAL,320602
