nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BATUNUNGGAL,128450,3202112010,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
CIBADAK,128441,3202111001,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
CIHEULANG TONGGOH,128448,3202112008,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
KARANGTENGAH,128444,3202112004,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
NEGLASARI,128445,3202112005,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
PAMURUYAN,128443,3202112003,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
SEKARWANGI,128442,3202112002,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
SUKASIRNA,128449,3202112009,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
TENJOJAYA,128447,3202112007,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
WARNAJATI,128446,3202112006,4,JAWA BARAT,32,SUKABUMI,3202,CIBADAK,320211
