nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKAREO SELATAN,131880,3211012004,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
CIKAREO UTARA,131881,3211012005,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
CILENGKRANG,131879,3211012003,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
CIMUNGKAL,131877,3211012001,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
CISURAT,131885,3211012010,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
GANJARESIK,131878,3211012002,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
MULYAJAYA,131883,3211012007,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
SUKAJADI,131884,3211012009,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
SUKAPURA,131886,3211012011,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
WADO,131882,3211012006,4,JAWA BARAT,32,SUMEDANG,3211,WADO,321101
