nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BENDUNGAN,130714,3208072016,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
CINAGARA,130709,3208072011,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
CINEUMBEUY,130710,3208072012,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
CIPETIR,130711,3208072013,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
LANGSEB,130708,3208072010,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
LEBAKWANGI,130712,3208072014,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
MANCAGAR,130713,3208072015,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
MANGGARI,130720,3208072025,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
MEKARWANGI,130719,3208072021,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
PAGUNDAN,130718,3208072020,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
PAJAWANKIDUL,130717,3208072019,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
PASAYANGAN,130716,3208072018,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
SINDANG,130715,3208072017,4,JAWA BARAT,32,KUNINGAN,3208,LEBAKWANGI,320807
