nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BATULAYANG,133688,3217112003,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
BONGAS,133689,3217112004,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
BUDIHARJA,133687,3217112002,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
CILILIN,133686,3217112001,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
KARANGANYAR,133690,3217112005,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
KARANGTANJUNG,133691,3217112006,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
KARYAMUKTI,133692,3217112007,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
KIDANGPANANJUNG,133693,3217112008,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
MUKAPAYUNG,133694,3217112009,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
NANGGERANG,133695,3217112010,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
RANCAPANGGUNG,133696,3217112011,4,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711
