nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIHAURKUNING,129808,3205282002,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
CIKONDANG,129812,3205282006,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
CISOMPET,129807,3205282001,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
DEPOK,129813,3205282007,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
JATISARI,129815,3205282009,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
MARGAMULYA,129809,3205282003,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
NEGLASARI,129816,3205282010,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
PANYINDANGAN,129814,3205282008,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
SINDANGSARI,129817,3205282011,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
SUKAMUKTI,129810,3205282004,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
SUKANAGARA,129811,3205282005,4,JAWA BARAT,32,GARUT,3205,CISOMPET,320528
