nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CENGAL,130943,3208232007,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
CIKELENG,130944,3208232008,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
CITAPEN,130942,3208232006,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
DUKUHDALEM,130946,3208232010,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
GARATENGAH,130937,3208232001,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
JAPARA,130940,3208232004,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
KALIMATI,130945,3208232009,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
RAJADANU,130938,3208232002,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
SINGKUP,130939,3208232003,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
WANO,130941,3208232005,4,JAWA BARAT,32,KUNINGAN,3208,JAPARA,320823
