nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBADAK,133926,3271061011,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
KAYU MANIS,133925,3271061010,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
KEBON PEDES,133917,3271061002,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
KEDUNG BADAK,133918,3271061003,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
KEDUNG JAYA,133921,3271061006,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
KEDUNG WARINGIN,133920,3271061005,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
KENCANA,133924,3271061009,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
MEKAR WANGI,133923,3271061008,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
SUKADAMAI,133922,3271061007,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
SUKARESMI,133919,3271061004,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
TANAH SAREAL,133916,3271061001,4,JAWA BARAT,32,KOTA BOGOR,3271,TANAH SAREAL,327106
