nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANDORASAKULON,130812,3208132007,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
BANDORASAWETAN,130811,3208132006,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
BOJONG,130815,3208132010,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
CARACAS,130821,3208132020,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
CIBEUREUM,130818,3208132017,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
CILIMUS,130816,3208132015,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
KALIAREN,130819,3208132018,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
LINGGAINDAH,130823,3208132024,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
LINGGAJATI,130814,3208132009,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
LINGGAMEKAR,130822,3208132023,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
LINGGASANA,130813,3208132008,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
SAMPORA,130820,3208132019,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
SETIANEGARA,130817,3208132016,4,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813
