nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CITEUREUP,127887,3201032002,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
GUNUNGSARI,127893,3201032010,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
HAMBALANG,127896,3201032013,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
KARANG ASEM BARAT,127884,3201031007,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
KARANG ASEM TIMUR,127891,3201032008,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
LEUWINUTUG,127888,3201032003,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
PASIR MUKTI,127897,3201032014,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
PUSPANEGARA,127883,3201031006,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
PUSPASARI,127886,3201032001,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
SANJA,127890,3201032005,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
SUKAHATI,127895,3201032012,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
TAJUR,127889,3201032004,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
TANGKIL,127894,3201032011,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
TARIKOLOT,127892,3201032009,4,JAWA BARAT,32,BOGOR,3201,CITEUREUP,320103
