nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIMARANTEN,130915,3208212004,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
CIPICUNG,130916,3208212005,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
KAROYA,130913,3208212002,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
MEKARSARI,130921,3208212010,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
MUNCANGELA,130912,3208212001,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
PAMULIHAN,130917,3208212006,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
SALAREUMA,130918,3208212007,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
SUGANANGAN,130919,3208212008,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
SUKAMUKTI,130920,3208212009,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
SUSUKAN,130914,3208212003,4,JAWA BARAT,32,KUNINGAN,3208,CIPICUNG,320821
