nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN LOSARI,131090,3209042012,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
BABAKAN LOSARI LOR,131091,3209042013,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
DUKUHWIDARA,131086,3209042008,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
KALIBUNTU,131087,3209042009,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
KALIMUKTI,131088,3209042010,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
PABEDILAN KALER,131082,3209042004,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
PABEDILAN KIDUL,131079,3209042001,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
PABEDILAN KULON,131081,3209042003,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
PABEDILAN WETAN,131080,3209042002,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
PASURUAN,131085,3209042007,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
SIDARESMI,131089,3209042011,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
SILIHASIH,131083,3209042005,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
TERSANA,131084,3209042006,4,JAWA BARAT,32,CIREBON,3209,PABEDILAN,320904
