nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBEET,129412,3204362011,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
DUKUH,129404,3204362003,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
IBUN,129402,3204362001,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
KARYALAKSANA,129413,3204362012,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
LAKSANA,129403,3204362002,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
LAMPEGAN,129407,3204362006,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
MEKARWANGI,129409,3204362008,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
NEGLASARI,129408,3204362007,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
PANGGUH,129406,3204362005,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
SUDI,129410,3204362009,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
TALUN,129405,3204362004,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
TANGGULUN,129411,3204362010,4,JAWA BARAT,32,BANDUNG,3204,IBUN,320436
