nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANGUNJAYA,130455,3207102013,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
CINYASAG,130450,3207102008,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
GARDUJAYA,130453,3207102011,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
GIRILAYA,130456,3207102014,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
INDRAGIRI,130449,3207102007,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
JAGABAYA,130452,3207102010,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
KARANGPANINGAL,130454,3207102012,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
KERTAJAYA,130457,3207102015,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
KERTAYASA,130448,3207102006,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
MEKARBUANA,130459,3207102017,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
NAGARAJATI,130446,3207102004,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
NAGARAJAYA,130447,3207102005,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
NAGARAPAGEUH,130445,3207102003,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
NAGARAWANGI,130458,3207102016,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
NATANEGARA,130460,3207102018,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
PANAWANGAN,130443,3207102001,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
SADAPAINGAN,130451,3207102009,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
SAGALAHERANG,130444,3207102002,4,JAWA BARAT,32,CIAMIS,3207,PANAWANGAN,320710
