nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGGAMBIR,130061,3206112003,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
BOJONGKAPOL,130059,3206112001,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
CAMPAKASARI,130064,3206112006,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
CIROYOM,130062,3206112004,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
GIRIMUKTI,130068,3206112010,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
KERTANEGLA,130066,3206112008,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
MANGKONJAYA,130065,3206112007,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
PEDANGKAMULYAN,130060,3206112002,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
PURWARAHARJA,130067,3206112009,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
WANDASARI,130063,3206112005,4,JAWA BARAT,32,TASIKMALAYA,3206,BOJONGGAMBIR,320611
