nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBODAS,129756,3205222006,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
CIKAJANG,129751,3205222001,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
CIKANDANG,129758,3205222008,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
CIPANGRAMATAN,129761,3205222011,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
GIRIAWAS,129755,3205222005,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
GIRIJAYA,129754,3205222004,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
KARAMATWANGI,129762,3205222012,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
MARGAMULYA,129760,3205222010,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
MEKARJAYA,129757,3205222007,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
MEKARSARI,129753,3205222003,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
PADASUKA,129759,3205222009,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
SIMPANG,129752,3205222002,4,JAWA BARAT,32,GARUT,3205,CIKAJANG,320522
