nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CINGCIN,129422,3204372019,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
KARAMATMULYA,129420,3204372017,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
PAMEKARAN,129419,3204372011,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
PANYIRAPAN,129417,3204372004,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
PARUNGSERAB,129423,3204372020,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
SADU,129416,3204372002,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
SEKARWANGI,129424,3204372021,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
SOREANG,129415,3204372001,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
SUKAJADI,129418,3204372010,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
SUKANAGARA,129421,3204372018,4,JAWA BARAT,32,BANDUNG,3204,SOREANG,320437
