nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BAGJASARI,131551,3210032010,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
BANJARANSARI,131547,3210032006,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
CIDULANG,131549,3210032008,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
CIKIJING,131545,3210032004,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
CILANGCANG,131556,3210032015,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
CIPULUS,131553,3210032012,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
CISOKA,131543,3210032002,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
JAGASARI,131550,3210032009,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
KANCANA,131554,3210032013,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
KASTURI,131548,3210032007,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
SINDANG,131546,3210032005,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
SINDANGPANJI,131544,3210032003,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
SUKAMUKTI,131555,3210032014,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
SUKASARI,131542,3210032001,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
SUNALARI,131552,3210032011,4,JAWA BARAT,32,MAJALENGKA,3210,CIKIJING,321003
