nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
JAHIANG,130093,3206142001,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
KARANGMUKTI,130103,3206142011,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
KAWUNGSARI,130100,3206142008,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
KUTAWARINGIN,130102,3206142010,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
MARGALAKSANA,130104,3206142012,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
NEGLASARI,130096,3206142004,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
SALAWU,130095,3206142003,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
SERANG,130094,3206142002,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
SUKARASA,130101,3206142009,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
SUNDAWENANG,130099,3206142007,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
TANJUNGSARI,130097,3206142005,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
TENJOWARINGIN,130098,3206142006,4,JAWA BARAT,32,TASIKMALAYA,3206,SALAWU,320614
