nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ANCARAN,130753,3208092014,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
AWIRARANGAN,130749,3208091010,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
CIBINUANG,130750,3208092011,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
CIGINTUNG,130746,3208091007,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
CIJOHO,130744,3208091005,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
CIPORANG,130748,3208091009,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
CIRENDANG,130747,3208091008,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
CITANGTU,130740,3208091001,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
KARANGTAWANG,130751,3208092012,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
KASTURI,130754,3208092015,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
KEDUNGARUM,130752,3208092013,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
KUNINGAN,130741,3208091002,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
PADAREK,130755,3208092016,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
PURWAWINANGUN,130745,3208091006,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
WINDUHAJI,130742,3208091003,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
WINDUSENGKAHAN,130743,3208091004,4,JAWA BARAT,32,KUNINGAN,3208,KUNINGAN,320809
