nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BATUTUMPANG,132902,3214082001,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
CADASMEKAR,132911,3214082010,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
CADASSARI,132910,3214082009,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
CISARUA,132912,3214082011,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
CITALANG,132903,3214082002,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
GALUMPIT,132907,3214082006,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
KAROYA,132909,3214082008,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
PASANGGRAHAN,132914,3214082013,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
SUKAHAJI,132908,3214082007,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
SUKAMULYA,132913,3214082012,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
TEGALSARI,132905,3214082004,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
TEGALWARU,132904,3214082003,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
WARUNGJERUK,132906,3214082005,4,JAWA BARAT,32,PURWAKARTA,3214,TEGALWARU,321408
