nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANGUNSARI,130551,3207192005,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
BANTARSARI,130553,3207192007,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
KERTAHAYU,130549,3207192003,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
MARGAJAYA,130554,3207192008,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
MEKARMULYA,130560,3207192014,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
NEGLASARI,130552,3207192006,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
PAMARICAN,130547,3207192001,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
PASIRNAGARA,130559,3207192013,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
SIDAHARJA,130558,3207192012,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
SIDAMULIH,130548,3207192002,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
SUKAHURIP,130556,3207192010,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
SUKAJADI,130557,3207192011,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
SUKAJAYA,130555,3207192009,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
SUKAMUKTI,130550,3207192004,4,JAWA BARAT,32,CIAMIS,3207,PAMARICAN,320719
