nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBEUREUM KULON,132127,3211222003,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
CIBEUREUM WETAN,132132,3211222008,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
CIKOLE,132131,3211222007,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
CIMALAKA,132125,3211222001,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
CIMUJA,132138,3211222014,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
CITIMUN,132135,3211222011,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
GALUDRA,132126,3211222002,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
LICIN,132134,3211222010,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
MANDALAHERANG,132133,3211222009,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
NALUK,132128,3211222004,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
NYALINDUNG,132129,3211222005,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
PADASARI,132137,3211222013,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
SERANG,132136,3211222012,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
TRUNAMANGGALA,132130,3211222006,4,JAWA BARAT,32,SUMEDANG,3211,CIMALAKA,321122
