nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKEMBULAN,129598,3205102003,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
CISAAT,129599,3205102004,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
GANDAMEKAR,129597,3205102002,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
HARUMANSARI,129604,3205102009,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
HEGARSARI,129606,3205102011,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
KADUNGORA,129596,3205102001,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
KARANGMULYA,129603,3205102008,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
KARANGTENGAH,129608,3205102013,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
MANDALASARI,129600,3205102005,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
MEKARBAKTI,129602,3205102007,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
NEGLASARI,129607,3205102012,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
RANCASALAK,129609,3205102014,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
TALAGASARI,129605,3205102010,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
TANGGULUN,129601,3205102006,4,JAWA BARAT,32,GARUT,3205,KADUNGORA,320510
