nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BUNINAGARA,133724,3217142003,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
CICANGKANGGIRANG,133726,3217142005,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
CIKADU,133725,3217142004,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
CINTAKARYA,133722,3217142001,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
MEKARWANGI,133727,3217142006,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
PASIRPOGOR,133728,3217142007,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
PUNCAKSARI,133729,3217142008,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
RANCASENGGANG,133730,3217142009,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
SINDANGKERTA,133723,3217142002,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
WANGUNSARI,133732,3217142011,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
WENINGGALIH,133731,3217142010,4,JAWA BARAT,32,BANDUNG BARAT,3217,SINDANGKERTA,321714
