nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIASIHAN,128068,3201172013,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
CIASMARA,128070,3201172015,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
CIBENING,128064,3201172009,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
CIBITUNG KULON,128066,3201172011,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
CIBITUNGWETAN,128058,3201172003,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
CIBUNIAN,128057,3201172002,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
CIMAYANG,128062,3201172007,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
GUNUNG PICUNG,128067,3201172012,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
GUNUNGBUNDER I,128065,3201172010,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
GUNUNGBUNDER II,128060,3201172005,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
GUNUNGMENYAN,128059,3201172004,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
GUNUNGSARI,128069,3201172014,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
PAMIJAHAN,128063,3201172008,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
PASAREAN,128061,3201172006,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
PURWABAKTI,128056,3201172001,4,JAWA BARAT,32,BOGOR,3201,PAMIJAHAN,320117
