nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BULAK,132321,3212132004,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
BULAK LOR,132322,3212132005,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
JATIBARANG,132323,3212132006,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
JATIBARANG BARU,132320,3212132003,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
JATISAWIT,132326,3212132009,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
JATISAWIT LOR,132327,3212132010,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
KALIMATI,132329,3212132012,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
KEBULEN,132324,3212132007,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
KRASAK,132328,3212132011,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
LOBENER,132331,3212132014,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
LOBENER LOR,132332,3212132015,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
MALANGSEMIRANG,132330,3212132013,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
PAWIDEAN,132325,3212132008,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
PILANGSARI,132319,3212132002,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
SUKALILA,132318,3212132001,4,JAWA BARAT,32,INDRAMAYU,3212,JATIBARANG,321213
