nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN,128234,3201302008,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
CIHERANG,128228,3201302002,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
CIKARAWANG,128233,3201302007,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
DRAMAGA,128235,3201302009,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
NEGLASARI,128236,3201302010,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
PETIR,128231,3201302005,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
PURWASARI,128232,3201302006,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
SINARSARI,128229,3201302003,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
SUKADAMAI,128227,3201302001,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
SUKAWENING,128230,3201302004,4,JAWA BARAT,32,BOGOR,3201,DRAMAGA,320130
