nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANJARANYAR,130626,3207372002,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
CIGAYAM,130627,3207372003,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
CIKASO,130631,3207372007,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
CIKUPA,130632,3207372008,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
KALIJAYA,130629,3207372005,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
KARYAMUKTI,130633,3207372009,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
LANGKAPSARI,130628,3207372004,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
PASAWAHAN,130625,3207372001,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
SINDANGRASA,130630,3207372006,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
TANJUNGSARI,130634,3207372010,4,JAWA BARAT,32,CIAMIS,3207,BANJARANYAR,320737
