nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
KARANGWUNI,131145,3209092001,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
KERTAWANGUN,131150,3209092006,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
PANAMBANGAN,131151,3209092007,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
PANONGAN,131153,3209092009,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
PANONGAN LOR,131154,3209092010,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
PUTAT,131152,3209092008,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
SEDONG KIDUL,131146,3209092002,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
SEDONG LOR,131147,3209092003,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
WINDUHAJI,131149,3209092005,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
WINDUJAYA,131148,3209092004,4,JAWA BARAT,32,CIREBON,3209,SEDONG,320909
