nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BUNIWANGI,128569,3202242010,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
CIPEUNDEUY,128567,3202242008,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
CITANGLAR,128562,3202242002,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
GUNUNGSUNGGING,128566,3202242007,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
JAGAMUKTI,128561,3202242001,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
KADALEMAN,128565,3202242006,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
KADEMANGAN,128571,3202242012,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
PASIRIPIS,128568,3202242009,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
SIRNASARI,128564,3202242005,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
SUKATANI,128570,3202242011,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
SURADE,128560,3202241013,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
WANASARI,128563,3202242003,4,JAWA BARAT,32,SUKABUMI,3202,SURADE,320224
