nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONG,128432,3202102003,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
BOJONGKEMBAR,128434,3202102005,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
BOJONGRAHARJA,128439,3202102010,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
CIBATU,128436,3202102007,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
CIKEMBAR,128430,3202102001,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
CIMANGGU,128433,3202102004,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
KERTARAHARJA,128437,3202102008,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
PARAKANLIMA,128431,3202102002,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
SUKAMAJU,128435,3202102006,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
SUKAMULYA,128438,3202102009,4,JAWA BARAT,32,SUKABUMI,3202,CIKEMBAR,320210
