nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONG,129849,3205312007,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
BUNGBULANG,129843,3205312001,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
CIHIKEU,129852,3205312010,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
GUNAMEKAR,129845,3205312003,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
GUNUNG JAMPANG,129854,3205312012,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
HANJUANG,129844,3205312002,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
HEGARMANAH,129855,3205312013,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
MARGALAKSANA,129848,3205312006,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
MEKARBAKTI,129847,3205312005,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
MEKARJAYA,129851,3205312009,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
SINARJAYA,129850,3205312008,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
TEGALLEGA,129846,3205312004,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
WANGUNJAYA,129853,3205312011,4,JAWA BARAT,32,GARUT,3205,BUNGBULANG,320531
