nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANGBAYANG,130471,3207112010,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
BUNISEURI,130462,3207112001,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
CIAKAR,130473,3207112012,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
CIEURIH,130466,3207112005,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
CIPAKU,130465,3207112004,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
GEREBA,130467,3207112006,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
JALATRANG,130464,3207112003,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
MEKARSARI,130469,3207112008,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
MUKTISARI,130468,3207112007,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
PUSAKASARI,130470,3207112009,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
SELACAI,130463,3207112002,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
SELAMANIK,130472,3207112011,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
SUKAWENING,130474,3207112013,4,JAWA BARAT,32,CIAMIS,3207,CIPAKU,320711
