nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CARINGIN,128195,3201272004,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
CIDERUM,128194,3201272003,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
CIHERANG PONDOK,128196,3201272005,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
CIMANDE,128198,3201272007,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
CIMANDE HILIR,128193,3201272002,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
CINAGARA,128197,3201272006,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
LEMAH DUHUR,128202,3201272011,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
MUARAJAYA,128200,3201272009,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
PANCAWATI,128199,3201272008,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
PASIR MUNCANG,128192,3201272001,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
PASIRBUNCIR,128201,3201272010,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
TANGKIL,128203,3201272012,4,JAWA BARAT,32,BOGOR,3201,CARINGIN,320127
