nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANTARPANJANG,130686,3208052007,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
CIANGIR,130682,3208052003,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
CIBINGBIN,130683,3208052004,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
CIPONDOK,130680,3208052001,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
CISAAT,130689,3208052010,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
CITENJO,130684,3208052005,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
DUKUHBADAG,130685,3208052006,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
SINDANGJAWA,130681,3208052002,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
SUKAHARJA,130688,3208052009,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
SUKAMAJU,130687,3208052008,4,JAWA BARAT,32,KUNINGAN,3208,CIBINGBIN,320805
