nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONG BARAT,132945,3214112001,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
BOJONG TIMUR,132946,3214112002,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
CIBINGBIN,132951,3214112007,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
CIHANJAWAR,132948,3214112004,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
CIKERIS,132947,3214112003,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
CILEUNCA,132950,3214112006,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
CIPEUNDEUY,132949,3214112005,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
KERTASARI,132952,3214112008,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
PANGKALAN,132953,3214112009,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
PASANGGRAHAN,132958,3214112014,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
PAWENANG,132954,3214112010,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
SINDANGPANON,132956,3214112012,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
SINDANGSARI,132957,3214112013,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
SUKAMANAH,132955,3214112011,4,JAWA BARAT,32,PURWAKARTA,3214,BOJONG,321411
