nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BUNGURSARI,132972,3214132003,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
CIBENING,132971,3214132002,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
CIBODAS,132978,3214132009,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
CIBUNGUR,132974,3214132005,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
CIKOPO,132977,3214132008,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
CINANGKA,132976,3214132007,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
CIWANGI,132970,3214132001,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
DANGDEUR,132973,3214132004,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
KARANGMUKTI,132979,3214132010,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
WANAKERTA,132975,3214132006,4,JAWA BARAT,32,PURWAKARTA,3214,BUNGURSARI,321413
