nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
AWASSAGARA,129840,3205302010,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
CIGADOG,129834,3205302004,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
CIJAMBE,129837,3205302007,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
CIKELET,129831,3205302001,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
CIROYOM,129839,3205302009,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
GIRIMUKTI,129838,3205302008,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
KARANGSARI,129836,3205302006,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
KERTAMUKTI,129833,3205302003,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
LINGGAMANIK,129832,3205302002,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
PAMALAYAN,129835,3205302005,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
TIPAR,129841,3205302011,4,JAWA BARAT,32,GARUT,3205,CIKELET,320530
