nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBUNTU,130899,3208192008,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
CIDAHU,130896,3208192005,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
CIMARA,130897,3208192006,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
CIWIRU,130895,3208192004,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
KADUELA,130893,3208192002,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
PADABEUNGHAR,130892,3208192001,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
PADAMATANG,130901,3208192010,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
PANIIS,130898,3208192007,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
PASAWAHAN,130894,3208192003,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
SINGKUP,130900,3208192009,4,JAWA BARAT,32,KUNINGAN,3208,PASAWAHAN,320819
