nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
DURAJAYA,131484,3209382007,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
GREGED,131482,3209382005,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
GUMULUNG LEBAK,131478,3209382001,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
GUMULUNG TONGGOH,131480,3209382003,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
JATIPANCUR,131485,3209382008,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
KAMARANG,131481,3209382004,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
KAMARANG LEBAK,131483,3209382006,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
LEBAK MEKAR,131479,3209382002,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
NANGGELA,131487,3209382010,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
SINDANG KEMPENG,131486,3209382009,4,JAWA BARAT,32,CIREBON,3209,GREGED,320938
