nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBAREGBEG,128713,3202412003,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
CIBITUNG,128720,3202412010,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
CURUGLUHUR,128712,3202412002,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
DATARNANGKA,128715,3202412005,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
GUNUNGBENTANG,128718,3202412008,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
HEGARMANAH,128717,3202412007,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
MARGALUYU,128721,3202412011,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
MEKARSARI,128722,3202412012,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
PASANGGRAHAN,128714,3202412004,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
PUNCAKMANGGIS,128716,3202412006,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
SAGARANTEN,128711,3202412001,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
SINARBENTANG,128719,3202412009,4,JAWA BARAT,32,SUKABUMI,3202,SAGARANTEN,320241
