nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIPACING,130324,3206382001,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
GURANTENG,130329,3206382006,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
NANGGEWER,130330,3206382007,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
PAGERAGEUNG,130325,3206382002,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
PAGERSARI,130332,3206382009,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
PUTERAN,130328,3206382005,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
SUKADANA,130333,3206382010,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
SUKAMAJU,130326,3206382003,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
SUKAPADA,130331,3206382008,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
TANJUNGKERTA,130327,3206382004,4,JAWA BARAT,32,TASIKMALAYA,3206,PAGERAGEUNG,320638
