nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CILEUKSA,128280,3201352005,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
CIPAYUNG,128279,3201352004,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
CISARUA,128276,3201352001,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
HARKATJAYA,128282,3201352007,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
JAYARAHARJA,128286,3201352011,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
KIARAPANDAK,128281,3201352006,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
KIARASARI,128277,3201352002,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
PASIR MADANG,128284,3201352009,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
SUKAJAYA,128278,3201352003,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
SUKAMULIH,128283,3201352008,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
URUG,128285,3201352010,4,JAWA BARAT,32,BOGOR,3201,SUKAJAYA,320135
