nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BAYALANGU KIDUL,131384,3209282014,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
BAYALANGU LOR,131383,3209282013,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
GEGESIK KIDUL,131374,3209282004,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
GEGESIK KULON,131376,3209282006,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
GEGESIK LOR,131375,3209282005,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
GEGESIK WETAN,131373,3209282003,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
JAGAPURA KIDUL,131378,3209282008,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
JAGAPURA KULON,131380,3209282010,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
JAGAPURA LOR,131381,3209282011,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
JAGAPURA WETAN,131379,3209282009,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
KEDUNGDALEM,131371,3209282001,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
PANUNGGUL,131372,3209282002,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
SIBUBUT,131382,3209282012,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
SLENDRA,131377,3209282007,4,JAWA BARAT,32,CIREBON,3209,GEGESIK,320928
