nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ADIDHARMA,131291,3209212001,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
ASTANA,131296,3209212006,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
BABADAN,131300,3209212010,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
BUYUT,131301,3209212011,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
GROGOL,131299,3209212009,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
JADIMULYA,131293,3209212003,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
JATIMERTA,131295,3209212005,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
KALISAPU,131297,3209212007,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
KLAYAN,131294,3209212004,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
MAYUNG,131302,3209212012,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
MERTASINGA,131303,3209212015,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
PASINDANGAN,131292,3209212002,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
SAMBENG,131304,3209212016,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
SIRNABAYA,131305,3209212017,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
WANAKAYA,131298,3209212008,4,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921
