nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN,128611,3202292006,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
CIBATU,128613,3202292008,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
CIBOLANG KALER,128616,3202292011,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
CISAAT,128609,3202292004,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
GUNUNGJAYA,128606,3202292001,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
KUTASIRNA,128617,3202292012,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
NAGRAK,128610,3202292005,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
PADAASIH,128615,3202292010,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
SELAJAMBE,128614,3202292009,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
SUKAMANAH,128608,3202292003,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
SUKAMANTRI,128612,3202292007,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
SUKARESMI,128618,3202292013,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
SUKASARI,128607,3202292002,4,JAWA BARAT,32,SUKABUMI,3202,CISAAT,320229
