nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BUGEL,130306,3206362002,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
CIAWI,130309,3206362005,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
CITAMBA,130312,3206362008,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
GOMBONG,130305,3206362001,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
KERTAMUKTI,130313,3206362009,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
KURNIABAKTI,130314,3206362010,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
MARGASARI,130307,3206362003,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
PAKEMITAN,130308,3206362004,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
PAKEMITANKIDUL,130315,3206362011,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
PASIRHUNI,130311,3206362007,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
SUKAMANTRI,130310,3206362006,4,JAWA BARAT,32,TASIKMALAYA,3206,CIAWI,320636
