nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKALONG,133605,3217042002,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
CIPADA,133606,3217042003,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
CIPTAGUMATI,133604,3217042001,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
CISOMANGBARAT,133607,3217042004,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
GANJARSARI,133608,3217042005,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
KANANGASARI,133609,3217042006,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
MANDALAMUKTI,133611,3217042008,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
MANDALASARI,133610,3217042007,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
MEKARJAYA,133612,3217042009,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
PUTERAN,133613,3217042010,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
RENDE,133614,3217042011,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
TENJOLAUT,133615,3217042012,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
WANGUNJAYA,133616,3217042013,4,JAWA BARAT,32,BANDUNG BARAT,3217,CIKALONGWETAN,321704
