nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIKALONG,133184,3215152008,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
CIKARANG,133185,3215152009,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
CILAMAYA,133178,3215152002,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
MEKARMAYA,133177,3215152001,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
MUARA,133179,3215152003,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
MUARABARU,133180,3215152004,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
RAWAGEMPOL KULON,133187,3215152011,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
RAWAGEMPOL WETAN,133186,3215152010,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
SUKAKERTA,133188,3215152012,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
SUKATANI,133181,3215152005,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
TEGALSARI,133183,3215152007,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
TEGALWARU,133182,3215152006,4,JAWA BARAT,32,KARAWANG,3215,CILAMAYA WETAN,321515
